date,series_id,value,realtime_start,realtime_end
2005-08-30,WILL5000IND,42.38,2023-03-19,2023-03-19
2005-08-31,WILL5000IND,42.87,2023-03-19,2023-03-19
2005-09-01,WILL5000IND,42.93,2023-03-19,2023-03-19
2005-09-02,WILL5000IND,42.78,2023-03-19,2023-03-19
2005-09-06,WILL5000IND,43.32,2023-03-19,2023-03-19
2005-09-07,WILL5000IND,43.45,2023-03-19,2023-03-19
2005-09-08,WILL5000IND,43.28,2023-03-19,2023-03-19
2005-09-09,WILL5000IND,43.61,2023-03-19,2023-03-19
2005-09-12,WILL5000IND,43.6,2023-03-19,2023-03-19
2005-09-13,WILL5000IND,43.28,2023-03-19,2023-03-19
2005-09-14,WILL5000IND,43.11,2023-03-19,2023-03-19
2005-09-15,WILL5000IND,43.12,2023-03-19,2023-03-19
2005-09-16,WILL5000IND,43.44,2023-03-19,2023-03-19
2005-09-19,WILL5000IND,43.21,2023-03-19,2023-03-19
2005-09-20,WILL5000IND,42.88,2023-03-19,2023-03-19
2005-09-21,WILL5000IND,42.44,2023-03-19,2023-03-19
2005-09-22,WILL5000IND,42.58,2023-03-19,2023-03-19
2005-09-23,WILL5000IND,42.64,2023-03-19,2023-03-19
2005-09-26,WILL5000IND,42.71,2023-03-19,2023-03-19
2005-09-27,WILL5000IND,42.7,2023-03-19,2023-03-19
2005-09-28,WILL5000IND,42.72,2023-03-19,2023-03-19
2005-09-29,WILL5000IND,43.12,2023-03-19,2023-03-19
2005-09-30,WILL5000IND,43.21,2023-03-19,2023-03-19
2005-10-03,WILL5000IND,43.21,2023-03-19,2023-03-19
2005-10-04,WILL5000IND,42.78,2023-03-19,2023-03-19
2005-10-05,WILL5000IND,42.08,2023-03-19,2023-03-19
2005-10-06,WILL5000IND,41.85,2023-03-19,2023-03-19
2005-10-07,WILL5000IND,42.03,2023-03-19,2023-03-19
2005-10-10,WILL5000IND,41.72,2023-03-19,2023-03-19
2005-10-11,WILL5000IND,41.59,2023-03-19,2023-03-19
2005-10-12,WILL5000IND,41.27,2023-03-19,2023-03-19
2005-10-13,WILL5000IND,41.23,2023-03-19,2023-03-19
2005-10-14,WILL5000IND,41.62,2023-03-19,2023-03-19
2005-10-17,WILL5000IND,41.75,2023-03-19,2023-03-19
2005-10-18,WILL5000IND,41.31,2023-03-19,2023-03-19
2005-10-19,WILL5000IND,41.92,2023-03-19,2023-03-19
2005-10-20,WILL5000IND,41.31,2023-03-19,2023-03-19
2005-10-21,WILL5000IND,41.45,2023-03-19,2023-03-19
2005-10-24,WILL5000IND,42.16,2023-03-19,2023-03-19
2005-10-25,WILL5000IND,42.06,2023-03-19,2023-03-19
2005-10-26,WILL5000IND,41.86,2023-03-19,2023-03-19
2005-10-27,WILL5000IND,41.35,2023-03-19,2023-03-19
2005-10-28,WILL5000IND,42.03,2023-03-19,2023-03-19
2005-10-31,WILL5000IND,42.42,2023-03-19,2023-03-19
2005-11-01,WILL5000IND,42.29,2023-03-19,2023-03-19
2005-11-02,WILL5000IND,42.78,2023-03-19,2023-03-19
2005-11-03,WILL5000IND,42.97,2023-03-19,2023-03-19
2005-11-04,WILL5000IND,42.96,2023-03-19,2023-03-19
2005-11-07,WILL5000IND,43.07,2023-03-19,2023-03-19
2005-11-08,WILL5000IND,42.92,2023-03-19,2023-03-19
2005-11-09,WILL5000IND,43.01,2023-03-19,2023-03-19
2005-11-10,WILL5000IND,43.35,2023-03-19,2023-03-19
2005-11-11,WILL5000IND,43.49,2023-03-19,2023-03-19
2005-11-14,WILL5000IND,43.45,2023-03-19,2023-03-19
2005-11-15,WILL5000IND,43.26,2023-03-19,2023-03-19
2005-11-16,WILL5000IND,43.32,2023-03-19,2023-03-19
2005-11-17,WILL5000IND,43.79,2023-03-19,2023-03-19
2005-11-18,WILL5000IND,43.98,2023-03-19,2023-03-19
2005-11-21,WILL5000IND,44.24,2023-03-19,2023-03-19
2005-11-22,WILL5000IND,44.48,2023-03-19,2023-03-19
2005-11-23,WILL5000IND,44.63,2023-03-19,2023-03-19
2005-11-25,WILL5000IND,44.72,2023-03-19,2023-03-19
2005-11-28,WILL5000IND,44.27,2023-03-19,2023-03-19
2005-11-29,WILL5000IND,44.3,2023-03-19,2023-03-19
2005-11-30,WILL5000IND,44.11,2023-03-19,2023-03-19
2005-12-01,WILL5000IND,44.69,2023-03-19,2023-03-19
2005-12-02,WILL5000IND,44.71,2023-03-19,2023-03-19
2005-12-05,WILL5000IND,44.58,2023-03-19,2023-03-19
2005-12-06,WILL5000IND,44.63,2023-03-19,2023-03-19
2005-12-07,WILL5000IND,44.42,2023-03-19,2023-03-19
2005-12-08,WILL5000IND,44.42,2023-03-19,2023-03-19
2005-12-09,WILL5000IND,44.54,2023-03-19,2023-03-19
2005-12-12,WILL5000IND,44.59,2023-03-19,2023-03-19
2005-12-13,WILL5000IND,44.79,2023-03-19,2023-03-19
2005-12-14,WILL5000IND,44.97,2023-03-19,2023-03-19
2005-12-15,WILL5000IND,44.87,2023-03-19,2023-03-19
2005-12-16,WILL5000IND,44.74,2023-03-19,2023-03-19
2005-12-19,WILL5000IND,44.42,2023-03-19,2023-03-19
2005-12-20,WILL5000IND,44.43,2023-03-19,2023-03-19
2005-12-21,WILL5000IND,44.59,2023-03-19,2023-03-19
2005-12-22,WILL5000IND,44.8,2023-03-19,2023-03-19
2005-12-23,WILL5000IND,44.85,2023-03-19,2023-03-19
2005-12-27,WILL5000IND,44.4,2023-03-19,2023-03-19
2005-12-28,WILL5000IND,44.5,2023-03-19,2023-03-19
2005-12-29,WILL5000IND,44.38,2023-03-19,2023-03-19
2005-12-30,WILL5000IND,44.17,2023-03-19,2023-03-19
2006-01-03,WILL5000IND,44.88,2023-03-19,2023-03-19
2006-01-04,WILL5000IND,45.1,2023-03-19,2023-03-19
2006-01-05,WILL5000IND,45.12,2023-03-19,2023-03-19
2006-01-06,WILL5000IND,45.57,2023-03-19,2023-03-19
2006-01-09,WILL5000IND,45.78,2023-03-19,2023-03-19
2006-01-10,WILL5000IND,45.82,2023-03-19,2023-03-19
2006-01-11,WILL5000IND,45.96,2023-03-19,2023-03-19
2006-01-12,WILL5000IND,45.67,2023-03-19,2023-03-19
2006-01-13,WILL5000IND,45.72,2023-03-19,2023-03-19
2006-01-17,WILL5000IND,45.56,2023-03-19,2023-03-19
2006-01-18,WILL5000IND,45.4,2023-03-19,2023-03-19
2006-01-19,WILL5000IND,45.71,2023-03-19,2023-03-19
2006-01-20,WILL5000IND,44.91,2023-03-19,2023-03-19
2006-01-23,WILL5000IND,45.01,2023-03-19,2023-03-19
2006-01-24,WILL5000IND,45.2,2023-03-19,2023-03-19
2006-01-25,WILL5000IND,45.09,2023-03-19,2023-03-19
2006-01-26,WILL5000IND,45.45,2023-03-19,2023-03-19
2006-01-27,WILL5000IND,45.78,2023-03-19,2023-03-19
2006-01-30,WILL5000IND,45.84,2023-03-19,2023-03-19
2006-01-31,WILL5000IND,45.74,2023-03-19,2023-03-19
2006-02-01,WILL5000IND,45.8,2023-03-19,2023-03-19
2006-02-02,WILL5000IND,45.4,2023-03-19,2023-03-19
2006-02-03,WILL5000IND,45.17,2023-03-19,2023-03-19
2006-02-06,WILL5000IND,45.24,2023-03-19,2023-03-19
2006-02-07,WILL5000IND,44.82,2023-03-19,2023-03-19
2006-02-08,WILL5000IND,45.17,2023-03-19,2023-03-19
2006-02-09,WILL5000IND,45.08,2023-03-19,2023-03-19
2006-02-10,WILL5000IND,45.16,2023-03-19,2023-03-19
2006-02-13,WILL5000IND,44.96,2023-03-19,2023-03-19
2006-02-14,WILL5000IND,45.39,2023-03-19,2023-03-19
2006-02-15,WILL5000IND,45.58,2023-03-19,2023-03-19
2006-02-16,WILL5000IND,45.94,2023-03-19,2023-03-19
2006-02-17,WILL5000IND,45.88,2023-03-19,2023-03-19
2006-02-21,WILL5000IND,45.74,2023-03-19,2023-03-19
2006-02-22,WILL5000IND,46.08,2023-03-19,2023-03-19
2006-02-23,WILL5000IND,45.95,2023-03-19,2023-03-19
2006-02-24,WILL5000IND,46.04,2023-03-19,2023-03-19
2006-02-27,WILL5000IND,46.22,2023-03-19,2023-03-19
2006-02-28,WILL5000IND,45.73,2023-03-19,2023-03-19
2006-03-01,WILL5000IND,46.16,2023-03-19,2023-03-19
2006-03-02,WILL5000IND,46.1,2023-03-19,2023-03-19
2006-03-03,WILL5000IND,46.03,2023-03-19,2023-03-19
2006-03-06,WILL5000IND,45.7,2023-03-19,2023-03-19
2006-03-07,WILL5000IND,45.51,2023-03-19,2023-03-19
2006-03-08,WILL5000IND,45.59,2023-03-19,2023-03-19
2006-03-09,WILL5000IND,45.38,2023-03-19,2023-03-19
2006-03-10,WILL5000IND,45.71,2023-03-19,2023-03-19
2006-03-13,WILL5000IND,45.82,2023-03-19,2023-03-19
2006-03-14,WILL5000IND,46.29,2023-03-19,2023-03-19
2006-03-15,WILL5000IND,46.52,2023-03-19,2023-03-19
2006-03-16,WILL5000IND,46.59,2023-03-19,2023-03-19
2006-03-17,WILL5000IND,46.68,2023-03-19,2023-03-19
2006-03-20,WILL5000IND,46.61,2023-03-19,2023-03-19
2006-03-21,WILL5000IND,46.3,2023-03-19,2023-03-19
2006-03-22,WILL5000IND,46.59,2023-03-19,2023-03-19
2006-03-23,WILL5000IND,46.53,2023-03-19,2023-03-19
2006-03-24,WILL5000IND,46.63,2023-03-19,2023-03-19
2006-03-27,WILL5000IND,46.59,2023-03-19,2023-03-19
2006-03-28,WILL5000IND,46.34,2023-03-19,2023-03-19
2006-03-29,WILL5000IND,46.76,2023-03-19,2023-03-19
2006-03-30,WILL5000IND,46.69,2023-03-19,2023-03-19
2006-03-31,WILL5000IND,46.57,2023-03-19,2023-03-19
2006-04-03,WILL5000IND,46.61,2023-03-19,2023-03-19
2006-04-04,WILL5000IND,46.87,2023-03-19,2023-03-19
2006-04-05,WILL5000IND,47.08,2023-03-19,2023-03-19
2006-04-06,WILL5000IND,47.02,2023-03-19,2023-03-19
2006-04-07,WILL5000IND,46.54,2023-03-19,2023-03-19
2006-04-10,WILL5000IND,46.53,2023-03-19,2023-03-19
2006-04-11,WILL5000IND,46.15,2023-03-19,2023-03-19
2006-04-12,WILL5000IND,46.23,2023-03-19,2023-03-19
2006-04-13,WILL5000IND,46.28,2023-03-19,2023-03-19
2006-04-17,WILL5000IND,46.17,2023-03-19,2023-03-19
2006-04-18,WILL5000IND,46.99,2023-03-19,2023-03-19
2006-04-19,WILL5000IND,47.16,2023-03-19,2023-03-19
2006-04-20,WILL5000IND,47.18,2023-03-19,2023-03-19
2006-04-21,WILL5000IND,47.16,2023-03-19,2023-03-19
2006-04-24,WILL5000IND,47.02,2023-03-19,2023-03-19
2006-04-25,WILL5000IND,46.82,2023-03-19,2023-03-19
2006-04-26,WILL5000IND,46.91,2023-03-19,2023-03-19
2006-04-27,WILL5000IND,47.03,2023-03-19,2023-03-19
2006-04-28,WILL5000IND,47.09,2023-03-19,2023-03-19
2006-05-01,WILL5000IND,46.92,2023-03-19,2023-03-19
2006-05-02,WILL5000IND,47.18,2023-03-19,2023-03-19
2006-05-03,WILL5000IND,47.03,2023-03-19,2023-03-19
2006-05-04,WILL5000IND,47.23,2023-03-19,2023-03-19
2006-05-05,WILL5000IND,47.72,2023-03-19,2023-03-19
2006-05-08,WILL5000IND,47.7,2023-03-19,2023-03-19
2006-05-09,WILL5000IND,47.71,2023-03-19,2023-03-19
2006-05-10,WILL5000IND,47.63,2023-03-19,2023-03-19
2006-05-11,WILL5000IND,46.99,2023-03-19,2023-03-19
2006-05-12,WILL5000IND,46.4,2023-03-19,2023-03-19
2006-05-15,WILL5000IND,46.43,2023-03-19,2023-03-19
2006-05-16,WILL5000IND,46.36,2023-03-19,2023-03-19
2006-05-17,WILL5000IND,45.6,2023-03-19,2023-03-19
2006-05-18,WILL5000IND,45.28,2023-03-19,2023-03-19
2006-05-19,WILL5000IND,45.46,2023-03-19,2023-03-19
2006-05-22,WILL5000IND,45.22,2023-03-19,2023-03-19
2006-05-23,WILL5000IND,45.02,2023-03-19,2023-03-19
2006-05-24,WILL5000IND,45.05,2023-03-19,2023-03-19
2006-05-25,WILL5000IND,45.62,2023-03-19,2023-03-19
2006-05-26,WILL5000IND,45.89,2023-03-19,2023-03-19
2006-05-30,WILL5000IND,45.15,2023-03-19,2023-03-19
2006-05-31,WILL5000IND,45.58,2023-03-19,2023-03-19
2006-06-01,WILL5000IND,46.18,2023-03-19,2023-03-19
2006-06-02,WILL5000IND,46.29,2023-03-19,2023-03-19
2006-06-05,WILL5000IND,45.41,2023-03-19,2023-03-19
2006-06-06,WILL5000IND,45.3,2023-03-19,2023-03-19
2006-06-07,WILL5000IND,45.03,2023-03-19,2023-03-19
2006-06-08,WILL5000IND,45.05,2023-03-19,2023-03-19
2006-06-09,WILL5000IND,44.87,2023-03-19,2023-03-19
2006-06-12,WILL5000IND,44.2,2023-03-19,2023-03-19
2006-06-13,WILL5000IND,43.7,2023-03-19,2023-03-19
2006-06-14,WILL5000IND,43.92,2023-03-19,2023-03-19
2006-06-15,WILL5000IND,44.95,2023-03-19,2023-03-19
2006-06-16,WILL5000IND,44.77,2023-03-19,2023-03-19
2006-06-19,WILL5000IND,44.31,2023-03-19,2023-03-19
2006-06-20,WILL5000IND,44.27,2023-03-19,2023-03-19
2006-06-21,WILL5000IND,44.78,2023-03-19,2023-03-19
2006-06-22,WILL5000IND,44.56,2023-03-19,2023-03-19
2006-06-23,WILL5000IND,44.59,2023-03-19,2023-03-19
2006-06-26,WILL5000IND,44.83,2023-03-19,2023-03-19
2006-06-27,WILL5000IND,44.4,2023-03-19,2023-03-19
2006-06-28,WILL5000IND,44.62,2023-03-19,2023-03-19
2006-06-29,WILL5000IND,45.66,2023-03-19,2023-03-19
2006-06-30,WILL5000IND,45.66,2023-03-19,2023-03-19
2006-07-03,WILL5000IND,46.01,2023-03-19,2023-03-19
2006-07-05,WILL5000IND,45.64,2023-03-19,2023-03-19
2006-07-06,WILL5000IND,45.75,2023-03-19,2023-03-19
2006-07-07,WILL5000IND,45.4,2023-03-19,2023-03-19
2006-07-10,WILL5000IND,45.43,2023-03-19,2023-03-19
2006-07-11,WILL5000IND,45.62,2023-03-19,2023-03-19
2006-07-12,WILL5000IND,45.12,2023-03-19,2023-03-19
2006-07-13,WILL5000IND,44.49,2023-03-19,2023-03-19
2006-07-14,WILL5000IND,44.24,2023-03-19,2023-03-19
2006-07-17,WILL5000IND,44.14,2023-03-19,2023-03-19
2006-07-18,WILL5000IND,44.22,2023-03-19,2023-03-19
2006-07-19,WILL5000IND,45.1,2023-03-19,2023-03-19
2006-07-20,WILL5000IND,44.6,2023-03-19,2023-03-19
2006-07-21,WILL5000IND,44.2,2023-03-19,2023-03-19
2006-07-24,WILL5000IND,44.99,2023-03-19,2023-03-19
2006-07-25,WILL5000IND,45.32,2023-03-19,2023-03-19
2006-07-26,WILL5000IND,45.3,2023-03-19,2023-03-19
2006-07-27,WILL5000IND,45.05,2023-03-19,2023-03-19
2006-07-28,WILL5000IND,45.64,2023-03-19,2023-03-19
2006-07-31,WILL5000IND,45.61,2023-03-19,2023-03-19
2006-08-01,WILL5000IND,45.35,2023-03-19,2023-03-19
2006-08-02,WILL5000IND,45.64,2023-03-19,2023-03-19
2006-08-03,WILL5000IND,45.76,2023-03-19,2023-03-19
2006-08-04,WILL5000IND,45.71,2023-03-19,2023-03-19
2006-08-07,WILL5000IND,45.55,2023-03-19,2023-03-19
2006-08-08,WILL5000IND,45.35,2023-03-19,2023-03-19
2006-08-09,WILL5000IND,45.14,2023-03-19,2023-03-19
2006-08-10,WILL5000IND,45.35,2023-03-19,2023-03-19
2006-08-11,WILL5000IND,45.14,2023-03-19,2023-03-19
2006-08-14,WILL5000IND,45.19,2023-03-19,2023-03-19
2006-08-15,WILL5000IND,45.86,2023-03-19,2023-03-19
2006-08-16,WILL5000IND,46.28,2023-03-19,2023-03-19
2006-08-17,WILL5000IND,46.35,2023-03-19,2023-03-19
2006-08-18,WILL5000IND,46.51,2023-03-19,2023-03-19
2006-08-21,WILL5000IND,46.31,2023-03-19,2023-03-19
2006-08-22,WILL5000IND,46.37,2023-03-19,2023-03-19
2006-08-23,WILL5000IND,46.11,2023-03-19,2023-03-19
2006-08-24,WILL5000IND,46.2,2023-03-19,2023-03-19
2006-08-25,WILL5000IND,46.18,2023-03-19,2023-03-19
2006-08-28,WILL5000IND,46.45,2023-03-19,2023-03-19
2006-08-29,WILL5000IND,46.59,2023-03-19,2023-03-19
2006-08-30,WILL5000IND,46.65,2023-03-19,2023-03-19
2006-08-31,WILL5000IND,46.68,2023-03-19,2023-03-19
2006-09-01,WILL5000IND,46.91,2023-03-19,2023-03-19
2006-09-05,WILL5000IND,47.03,2023-03-19,2023-03-19
2006-09-06,WILL5000IND,46.5,2023-03-19,2023-03-19
2006-09-07,WILL5000IND,46.27,2023-03-19,2023-03-19
2006-09-08,WILL5000IND,46.42,2023-03-19,2023-03-19
2006-09-11,WILL5000IND,46.41,2023-03-19,2023-03-19
2006-09-12,WILL5000IND,46.96,2023-03-19,2023-03-19
2006-09-13,WILL5000IND,47.19,2023-03-19,2023-03-19
2006-09-14,WILL5000IND,47.1,2023-03-19,2023-03-19
2006-09-15,WILL5000IND,47.21,2023-03-19,2023-03-19
2006-09-18,WILL5000IND,47.25,2023-03-19,2023-03-19
2006-09-19,WILL5000IND,47.13,2023-03-19,2023-03-19
2006-09-20,WILL5000IND,47.39,2023-03-19,2023-03-19
2006-09-21,WILL5000IND,47.13,2023-03-19,2023-03-19
2006-09-22,WILL5000IND,46.96,2023-03-19,2023-03-19
2006-09-25,WILL5000IND,47.36,2023-03-19,2023-03-19
2006-09-26,WILL5000IND,47.7,2023-03-19,2023-03-19
2006-09-27,WILL5000IND,47.76,2023-03-19,2023-03-19
2006-09-28,WILL5000IND,47.84,2023-03-19,2023-03-19
2006-09-29,WILL5000IND,47.7,2023-03-19,2023-03-19
2006-10-02,WILL5000IND,47.5,2023-03-19,2023-03-19
2006-10-03,WILL5000IND,47.56,2023-03-19,2023-03-19
2006-10-04,WILL5000IND,48.17,2023-03-19,2023-03-19
2006-10-05,WILL5000IND,48.39,2023-03-19,2023-03-19
2006-10-06,WILL5000IND,48.24,2023-03-19,2023-03-19
2006-10-09,WILL5000IND,48.33,2023-03-19,2023-03-19
2006-10-10,WILL5000IND,48.45,2023-03-19,2023-03-19
2006-10-11,WILL5000IND,48.31,2023-03-19,2023-03-19
2006-10-12,WILL5000IND,48.83,2023-03-19,2023-03-19
2006-10-13,WILL5000IND,48.97,2023-03-19,2023-03-19
2006-10-16,WILL5000IND,49.15,2023-03-19,2023-03-19
2006-10-17,WILL5000IND,48.94,2023-03-19,2023-03-19
2006-10-18,WILL5000IND,48.99,2023-03-19,2023-03-19
2006-10-19,WILL5000IND,49.06,2023-03-19,2023-03-19
2006-10-20,WILL5000IND,49.04,2023-03-19,2023-03-19
2006-10-23,WILL5000IND,49.31,2023-03-19,2023-03-19
2006-10-24,WILL5000IND,49.33,2023-03-19,2023-03-19
2006-10-25,WILL5000IND,49.52,2023-03-19,2023-03-19
2006-10-26,WILL5000IND,49.83,2023-03-19,2023-03-19
2006-10-27,WILL5000IND,49.4,2023-03-19,2023-03-19
2006-10-30,WILL5000IND,49.44,2023-03-19,2023-03-19
2006-10-31,WILL5000IND,49.43,2023-03-19,2023-03-19
2006-11-01,WILL5000IND,49.01,2023-03-19,2023-03-19
2006-11-02,WILL5000IND,48.99,2023-03-19,2023-03-19
2006-11-03,WILL5000IND,48.94,2023-03-19,2023-03-19
2006-11-06,WILL5000IND,49.51,2023-03-19,2023-03-19
2006-11-07,WILL5000IND,49.61,2023-03-19,2023-03-19
2006-11-08,WILL5000IND,49.77,2023-03-19,2023-03-19
2006-11-09,WILL5000IND,49.5,2023-03-19,2023-03-19
2006-11-10,WILL5000IND,49.63,2023-03-19,2023-03-19
2006-11-13,WILL5000IND,49.77,2023-03-19,2023-03-19
2006-11-14,WILL5000IND,50.14,2023-03-19,2023-03-19
2006-11-15,WILL5000IND,50.32,2023-03-19,2023-03-19
2006-11-16,WILL5000IND,50.4,2023-03-19,2023-03-19
2006-11-17,WILL5000IND,50.43,2023-03-19,2023-03-19
2006-11-20,WILL5000IND,50.45,2023-03-19,2023-03-19
2006-11-21,WILL5000IND,50.56,2023-03-19,2023-03-19
2006-11-22,WILL5000IND,50.69,2023-03-19,2023-03-19
2006-11-24,WILL5000IND,50.55,2023-03-19,2023-03-19
2006-11-27,WILL5000IND,49.79,2023-03-19,2023-03-19
2006-11-28,WILL5000IND,49.96,2023-03-19,2023-03-19
2006-11-29,WILL5000IND,50.47,2023-03-19,2023-03-19
2006-11-30,WILL5000IND,50.55,2023-03-19,2023-03-19
2006-12-01,WILL5000IND,50.41,2023-03-19,2023-03-19
2006-12-04,WILL5000IND,50.91,2023-03-19,2023-03-19
2006-12-05,WILL5000IND,51.1,2023-03-19,2023-03-19
2006-12-06,WILL5000IND,51.06,2023-03-19,2023-03-19
2006-12-07,WILL5000IND,50.85,2023-03-19,2023-03-19
2006-12-08,WILL5000IND,50.93,2023-03-19,2023-03-19
2006-12-11,WILL5000IND,51.02,2023-03-19,2023-03-19
2006-12-12,WILL5000IND,50.93,2023-03-19,2023-03-19
2006-12-13,WILL5000IND,51,2023-03-19,2023-03-19
2006-12-14,WILL5000IND,51.41,2023-03-19,2023-03-19
2006-12-15,WILL5000IND,51.45,2023-03-19,2023-03-19
2006-12-18,WILL5000IND,51.21,2023-03-19,2023-03-19
2006-12-19,WILL5000IND,51.3,2023-03-19,2023-03-19
2006-12-20,WILL5000IND,51.26,2023-03-19,2023-03-19
2006-12-21,WILL5000IND,51.07,2023-03-19,2023-03-19
2006-12-22,WILL5000IND,50.83,2023-03-19,2023-03-19
2006-12-26,WILL5000IND,51.07,2023-03-19,2023-03-19
2006-12-27,WILL5000IND,51.46,2023-03-19,2023-03-19
2006-12-28,WILL5000IND,51.38,2023-03-19,2023-03-19
2006-12-29,WILL5000IND,51.14,2023-03-19,2023-03-19
2007-01-03,WILL5000IND,51.09,2023-03-19,2023-03-19
2007-01-04,WILL5000IND,51.17,2023-03-19,2023-03-19
2007-01-05,WILL5000IND,50.8,2023-03-19,2023-03-19
2007-01-08,WILL5000IND,50.92,2023-03-19,2023-03-19
2007-01-09,WILL5000IND,50.93,2023-03-19,2023-03-19
2007-01-10,WILL5000IND,51.06,2023-03-19,2023-03-19
2007-01-11,WILL5000IND,51.43,2023-03-19,2023-03-19
2007-01-12,WILL5000IND,51.7,2023-03-19,2023-03-19
2007-01-16,WILL5000IND,51.72,2023-03-19,2023-03-19
2007-01-17,WILL5000IND,51.68,2023-03-19,2023-03-19
2007-01-18,WILL5000IND,51.45,2023-03-19,2023-03-19
2007-01-19,WILL5000IND,51.65,2023-03-19,2023-03-19
2007-01-22,WILL5000IND,51.37,2023-03-19,2023-03-19
2007-01-23,WILL5000IND,51.59,2023-03-19,2023-03-19
2007-01-24,WILL5000IND,52.05,2023-03-19,2023-03-19
2007-01-25,WILL5000IND,51.47,2023-03-19,2023-03-19
2007-01-26,WILL5000IND,51.46,2023-03-19,2023-03-19
2007-01-29,WILL5000IND,51.47,2023-03-19,2023-03-19
2007-01-30,WILL5000IND,51.77,2023-03-19,2023-03-19
2007-01-31,WILL5000IND,52.11,2023-03-19,2023-03-19
2007-02-01,WILL5000IND,52.42,2023-03-19,2023-03-19
2007-02-02,WILL5000IND,52.52,2023-03-19,2023-03-19
2007-02-05,WILL5000IND,52.48,2023-03-19,2023-03-19
2007-02-06,WILL5000IND,52.55,2023-03-19,2023-03-19
2007-02-07,WILL5000IND,52.69,2023-03-19,2023-03-19
2007-02-08,WILL5000IND,52.64,2023-03-19,2023-03-19
2007-02-09,WILL5000IND,52.25,2023-03-19,2023-03-19
2007-02-12,WILL5000IND,52.06,2023-03-19,2023-03-19
2007-02-13,WILL5000IND,52.47,2023-03-19,2023-03-19
2007-02-14,WILL5000IND,52.84,2023-03-19,2023-03-19
2007-02-15,WILL5000IND,52.92,2023-03-19,2023-03-19
2007-02-16,WILL5000IND,52.92,2023-03-19,2023-03-19
2007-02-20,WILL5000IND,53.12,2023-03-19,2023-03-19
2007-02-21,WILL5000IND,53.08,2023-03-19,2023-03-19
2007-02-22,WILL5000IND,53.07,2023-03-19,2023-03-19
2007-02-23,WILL5000IND,52.9,2023-03-19,2023-03-19
2007-02-26,WILL5000IND,52.82,2023-03-19,2023-03-19
2007-02-27,WILL5000IND,51.02,2023-03-19,2023-03-19
2007-02-28,WILL5000IND,51.29,2023-03-19,2023-03-19
2007-03-01,WILL5000IND,51.15,2023-03-19,2023-03-19
2007-03-02,WILL5000IND,50.52,2023-03-19,2023-03-19
2007-03-05,WILL5000IND,49.94,2023-03-19,2023-03-19
2007-03-06,WILL5000IND,50.76,2023-03-19,2023-03-19
2007-03-07,WILL5000IND,50.66,2023-03-19,2023-03-19
2007-03-08,WILL5000IND,51.03,2023-03-19,2023-03-19
2007-03-09,WILL5000IND,51.09,2023-03-19,2023-03-19
2007-03-12,WILL5000IND,51.25,2023-03-19,2023-03-19
2007-03-13,WILL5000IND,50.22,2023-03-19,2023-03-19
2007-03-14,WILL5000IND,50.52,2023-03-19,2023-03-19
2007-03-15,WILL5000IND,50.76,2023-03-19,2023-03-19
2007-03-16,WILL5000IND,50.55,2023-03-19,2023-03-19
2007-03-19,WILL5000IND,51.11,2023-03-19,2023-03-19
2007-03-20,WILL5000IND,51.44,2023-03-19,2023-03-19
2007-03-21,WILL5000IND,52.3,2023-03-19,2023-03-19
2007-03-22,WILL5000IND,52.3,2023-03-19,2023-03-19
2007-03-23,WILL5000IND,52.37,2023-03-19,2023-03-19
2007-03-26,WILL5000IND,52.4,2023-03-19,2023-03-19
2007-03-27,WILL5000IND,52.08,2023-03-19,2023-03-19
2007-03-28,WILL5000IND,51.71,2023-03-19,2023-03-19
2007-03-29,WILL5000IND,51.88,2023-03-19,2023-03-19
2007-03-30,WILL5000IND,51.85,2023-03-19,2023-03-19
2007-04-02,WILL5000IND,52,2023-03-19,2023-03-19
2007-04-03,WILL5000IND,52.48,2023-03-19,2023-03-19
2007-04-04,WILL5000IND,52.53,2023-03-19,2023-03-19
2007-04-05,WILL5000IND,52.71,2023-03-19,2023-03-19
2007-04-09,WILL5000IND,52.74,2023-03-19,2023-03-19
2007-04-10,WILL5000IND,52.88,2023-03-19,2023-03-19
2007-04-11,WILL5000IND,52.55,2023-03-19,2023-03-19
2007-04-12,WILL5000IND,52.88,2023-03-19,2023-03-19
2007-04-13,WILL5000IND,53.07,2023-03-19,2023-03-19
2007-04-16,WILL5000IND,53.64,2023-03-19,2023-03-19
2007-04-17,WILL5000IND,53.71,2023-03-19,2023-03-19
2007-04-18,WILL5000IND,53.71,2023-03-19,2023-03-19
2007-04-19,WILL5000IND,53.6,2023-03-19,2023-03-19
2007-04-20,WILL5000IND,54.08,2023-03-19,2023-03-19
2007-04-23,WILL5000IND,53.99,2023-03-19,2023-03-19
2007-04-24,WILL5000IND,53.96,2023-03-19,2023-03-19
2007-04-25,WILL5000IND,54.47,2023-03-19,2023-03-19
2007-04-26,WILL5000IND,54.47,2023-03-19,2023-03-19
2007-04-27,WILL5000IND,54.42,2023-03-19,2023-03-19
2007-04-30,WILL5000IND,53.93,2023-03-19,2023-03-19
2007-05-01,WILL5000IND,54.05,2023-03-19,2023-03-19
2007-05-02,WILL5000IND,54.48,2023-03-19,2023-03-19
2007-05-03,WILL5000IND,54.7,2023-03-19,2023-03-19
2007-05-04,WILL5000IND,54.84,2023-03-19,2023-03-19
2007-05-07,WILL5000IND,54.95,2023-03-19,2023-03-19
